fonte,place_id,nome,instagram,telefone,whatsapp_link,site,cidade,pais,bairro,nicho,tem_link_na_bio,tem_site,tem_whatsapp_visivel,business_status,rating,user_ratings_total,place_types,open_now,activity_score,score,observacao,link_origem,status,data_coleta,last_contact_at,last_contact_note
Maps,,Lash Studio Camila Hashimoto Pestanas | Sobrancelhas | Workshop,,+351 924 263 472,https://wa.me/351924263472,,Lisboa - portugal,Portugal,Portugal,sobrancelhas henna,não,não,sim,,,,,,,7,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=2171998840055357997,enviado,2026-02-12T11:17:25+00:00,2026-02-12T11:31:01+00:00,
Maps,,Juliana Beauty Academy - Botox | Remoção de Tatuagens | Extensão de Pestanas | Limpeza de Pele | Extensão de Unhas,,+55 32 99974-4556,https://wa.me/5532999744556,,Lisboa - portugal,Portugal,Portugal,sobrancelhas henna,não,não,sim,,,,,,,7,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=4543696551336235477,enviado,2026-02-12T11:17:25+00:00,2026-02-12T11:30:21+00:00,
Maps,,Ana's Lash & Nail's,,+351 913 760 561,https://wa.me/351913760561,https://anaslashenails.pt/,Lisboa - portugal,Portugal,Portugal,sobrancelhas henna,não,sim,sim,,,,,,,3,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=11346906625283472122,enviado,2026-02-12T11:17:25+00:00,2026-02-13T15:52:49+00:00,
Maps,,Lisbon Lash Lab Academy by Tânia Silva,,+351 967 452 640,https://wa.me/351967452640,,Lisboa - portugal,Portugal,Portugal,sobrancelhas henna,não,não,sim,,,,,,,7,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=1281299724655842195,enviado,2026-02-12T11:17:25+00:00,2026-02-12T11:34:35+00:00,
Maps,,clinica micropigmentacao angel balcboni,,+351 935 407 895,https://wa.me/351935407895,http://www.clinicamicropigmentacao.com/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=4528576376520165909,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:13:32+00:00,
Maps,,Jmicropigmentation,,+351 968 259 600,https://wa.me/351968259600,https://jmicropigmentation.pt/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=15792998132953828465,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:17:08+00:00,
Maps,,SD SCALP - MICROPIGMENTAÇÃO CAPILAR,,+351 911 878 193,https://wa.me/351911878193,,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,não,sim,,,,,,,7,Encontrado por: micropigmentação,https://maps.google.com/?cid=8075862121808870357,enviado,2026-02-12T11:19:02+00:00,2026-02-12T11:39:21+00:00,
Maps,,Laura de Paris Micropigmentação,,+351 912 697 424,https://wa.me/351912697424,https://www.instagram.com/lauradeparismicro/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=10460386492135505463,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:18:13+00:00,
Maps,,Crystalline Meridian Permanent Make-up Center / Micropigmentação Capilar Lisboa Portugal,,+351 912 719 916,https://wa.me/351912719916,http://www.crystallinemeridian.pt/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=10729260677857619719,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:14:48+00:00,
Maps,,Deluxe Micropigmentation,,+351 924 784 360,https://wa.me/351924784360,,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,não,sim,,,,,,,7,Encontrado por: micropigmentação,https://maps.google.com/?cid=6054390607193112620,enviado,2026-02-12T11:19:02+00:00,2026-02-12T11:26:04+00:00,
Maps,,Gabryela Albernaz | Micropigmentação/Microblading em Almada,,+351 910 154 117,https://wa.me/351910154117,https://www.gabryelaalbernaz.pt/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=18006584887570923108,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:16:34+00:00,
Maps,,Lala Masc Beauty,,+351 918 186 422,https://wa.me/351918186422,https://instagram.com/lalamasc?igshid=YmMyMTA2M2Y=,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=9119765177512645115,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:17:46+00:00,
Maps,,4estetica Micropigmentação Remoção de Tatuagem,,+351 963 468 491,https://wa.me/351963468491,https://erenestfiws.wixsite.com/estetica?fbclid=IwAR3fZzamwfmj8rhR5SsR7rMyiQ46l-rJk0J8kJqsmmbTIZS27XfTFXSK-7M,Lisboa - portugal,Portugal,Junto ao Metro Picoas e C.C. Picoas Plaza,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=14432334589797410595,enviado,2026-02-12T11:19:02+00:00,2026-02-12T11:46:43+00:00,
Maps,,Cenra Institute,,+351 914 761 444,https://wa.me/351914761444,http://www.instagram.com/cenra_institute,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=12414677743414467157,enviado,2026-02-12T11:19:02+00:00,2026-02-12T12:41:28+00:00,
Maps,,Jane Felipo Beauty,,+351 962 886 675,https://wa.me/351962886675,,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,não,sim,,,,,,,7,Encontrado por: micropigmentação,https://maps.google.com/?cid=5547889584716858756,enviado,2026-02-12T11:19:02+00:00,2026-02-12T11:29:34+00:00,
Maps,,Luciene Rabelo,,+351 915 390 899,https://wa.me/351915390899,https://www.lucienerabelo.pt/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=10824654147117501125,ignorar,2026-02-12T11:19:02+00:00,2026-02-12T13:18:25+00:00,
Maps,,Carol Sampaio Micropigmentadora,,+55 12 98281-5874,https://wa.me/5512982815874,,Lisboa - portugal,Portugal,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=13569080874085228562,enviado,2026-02-12T11:19:02+00:00,2026-02-12T11:46:18+00:00,
Maps,,Clinica micropigmentaçao angel balcboni,,+351 935 407 895,https://wa.me/351935407895,http://www.clinicamicropigmentacao.com/,Lisboa - portugal,Portugal,perto ao serra nova,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=6115789430988807178,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:14:07+00:00,
Maps,,Ann beauty lab,,+351 935 426 562,https://wa.me/351935426562,https://instagram.com/annbeauty_lab?igshid=YmMyMTA2M2Y=,Lisboa - portugal,Portugal,Lisbon,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=3587452196921186037,enviado,2026-02-12T11:19:02+00:00,2026-02-12T11:48:14+00:00,
Maps,,Head Spa Portugal - Spa Capilar em Lisboa,,+351 939 009 796,https://wa.me/351939009796,https://www.instagram.com/headspaportugal/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=2833507371639189585,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:16:53+00:00,
Maps,,Clínica do Pigmento | Microblading e Micropigmentação,,+351 910 525 759,https://wa.me/351910525759,https://www.clinicadopigmento.pt/,Lisboa - portugal,Portugal,Portugal,micropigmentação,não,sim,sim,,,,,,,3,Encontrado por: micropigmentação,https://maps.google.com/?cid=3641490526765418934,enviado,2026-02-12T11:19:02+00:00,2026-02-12T13:14:22+00:00,
Maps,ChIJq4a8aFm1zZQRUT8OqB29Ul4,Liara Monteiro | Beauty Studio,https://www.instagram.com/liaramonteiro.beautystudio_/,+55 12 98101-0808,https://wa.me/5512981010808,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,9,"beauty_salon,establishment,point_of_interest",sim,7,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=6796702722726707025,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJRf0Vs1y1zZQRuCqU8Ewf6TU,Espaço de Beleza Larissa Evelyn,,+55 12 98254-3208,https://wa.me/5512982543208,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,4.8,33,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=3884670568897981112,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJs9kGKUm1zZQR6KQd_gwl-_o,Vanielle Maciel,,,,https://vejamaisaqui.my.canva.site/cartaoinfovm,Portugal,Portugal,,designer de sobrancelhas,nao,sim,nao,OPERATIONAL,5,54,"beauty_salon,establishment,point_of_interest",sim,8,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=18085089466369549544,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJpUW42cW1zZQR3PElAMAPVOk,Studio Gabriella Santos design de sobrancelhas e lash,,+55 12 98865-4503,https://wa.me/5512988654503,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,40,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=16813080626191528412,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJsUOhmtS1zZQRvL4IfbMmiWQ,Studio Stella Blanque,,+55 12 98213-7589,https://wa.me/5512982137589,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,14,"beauty_salon,establishment,point_of_interest",sim,7,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=7244364027940880060,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJUXBbheI1zJQRqZv_PD5dggA,Luana Kenoly - Design de Sobrancelhas,,+55 12 99622-3452,https://wa.me/5512996223452,https://mst.link/luana_kenoly_agenda_online,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,3,"beauty_salon,establishment,point_of_interest",sim,7,8,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=36694268865125289,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJSY3LXjs1zJQRcpR2KB0akdA,"Gabriela Moraes - Design de Sobrancelhas, Estética e Depilação",,+55 12 98262-5196,https://wa.me/5512982625196,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,284,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15028822144047289458,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJufaQWkxLzJQRzHHU6oet3sE,Studio By Fabi Nascimento,https://www.instagram.com/byfabiolanascimento/,+55 12 98223-6889,https://wa.me/5512982236889,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,9,"beauty_salon,establishment,point_of_interest",sim,7,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=13969793893421838796,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJJWJD8vw1zJQR01gtMtSE0to,Lash designer | Camila Fernandes,,+55 12 98272-3938,https://wa.me/5512982723938,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,23,"beauty_salon,establishment,point_of_interest",sim,8,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15767811292287293651,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJE_LCilBLzJQRgKGf16xMQ64,"Design de Sobrancelha Jardim das Colinas SJC, Jessica Raquel| Reconstrução, Micropigmentação, Remoção a Laser, Nanoblading",,+55 12 99119-3927,https://wa.me/5512991193927,https://wa.me/5512991193927?text=Vim%20pelo%20Google%20e%20gostaria%20de%20saber%20mais!,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,102,"beauty_salon,establishment,health,point_of_interest,store",sim,8,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=12556964491274723712,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJ_bOCn8G1zZQR0bPiqijwiGw,Ana Meirelles - Studio Beauty,https://www.instagram.com/studio.anameirelless/,+55 12 99745-3833,https://wa.me/5512997453833,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,8,"beauty_salon,establishment,point_of_interest",,5,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=7820764810385208273,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJ83w5QOtLzJQRt8zcIfChn9c,Espaço Taís Marques - Design de Sobrancelhas | Estética em São José dos Campos,,+55 12 99749-1441,https://wa.me/5512997491441,https://sites.google.com/view/espacotaismarques/in%C3%ADcio,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,121,"beauty_salon,establishment,health,point_of_interest,store",sim,8,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15537315292183841975,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJwQdvRXW1zZQRqxjRWd6d2fc,Studio Letícia Felix Beauty,https://www.instagram.com/leticiafelix_beauty/,+55 12 99683-5598,https://wa.me/5512996835598,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,13,"beauty_salon,establishment,point_of_interest",nao,5,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=17859479375629588651,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJ_YNBK6C1zZQRDOIlq97OzS8,Camarim Unhas e Sobrancelhas,,+55 12 98820-3941,https://wa.me/5512988203941,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,4.9,34,"beauty_salon,establishment,hair_care,point_of_interest,store",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=3444636745757745676,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJfx0gFAC1zZQRUfh520b5TWc,Studio Lírio Beleza e Fragrância,https://www.instagram.com/studioliriosjc/,+55 12 99774-4088,https://wa.me/5512997744088,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,1,"beauty_salon,clothing_store,establishment,point_of_interest,store",sim,7,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=7443879841838528593,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJtWE-R7dLzJQRHKGeIwJXyIQ,Designer de Sobrancelhas | GabCostaBeauty,https://www.instagram.com/gabcostabeauty/,+55 12 98701-7483,https://wa.me/5512987017483,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,10,"beauty_salon,establishment,point_of_interest",sim,7,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=9567993075047768348,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJ_3at8BVLzJQRYrnqQU0ixEU,Sóbrancelhas Shopping Oriente,,+55 12 98226-8980,https://wa.me/5512982268980,http://sobrancelhas.com.br/,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,4.5,166,"beauty_salon,establishment,point_of_interest,store",sim,8,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=5027180799266044258,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJ878Bz_m1zZQRaCjEh7WJomk,Esmalteria Pink Puppin,,+55 12 99179-1543,https://wa.me/5512991791543,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,4.8,98,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=7611797732969425000,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJKRxO6bA3zJQRy85bduIWjeM,Isabela Silva | Designer de sobrancelhas,https://www.instagram.com/designer_isabelasilva/,+55 12 97401-9171,https://wa.me/5512974019171,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,20,"beauty_salon,establishment,point_of_interest",sim,8,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=16396786980229992139,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJSSkIUZazzZQRXVa5BeiOTKw,Mirian designer sobrancelhas,,+55 12 99778-7263,https://wa.me/5512997787263,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,97,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=12415455399933204061,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJf5oGuZtLzJQRNVl7ePFCYgQ,Studio Bárbara - Sobrancelha e Cílios,https://www.instagram.com/barbara.lashbrow/,+55 12 98162-3639,https://wa.me/5512981623639,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,,,"beauty_salon,establishment,point_of_interest",sim,5,14,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=315888528745257269,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJmX3ccQxLzJQRXhj_cC8Qrac,Designer de Sobrancelhas l Paloma França,,+55 12 99785-7628,https://wa.me/5512997857628,"https://wa.me/5512997857628?text=Oi%20Paloma,%20gostaria%20de%20marcar%20um%20hor%C3%A1rio.%20",Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,73,"beauty_salon,establishment,point_of_interest",sim,8,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=12082331171250182238,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJty3hZx9NzJQR0LfnzbAbuVE,Eliza Silva - Cursos de Sobrancelhas & Micropigmentação | SJC,,+55 12 99600-0934,https://wa.me/5512996000934,https://elizasilvabeauty.my.canva.site/catalogo,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,4.9,182,"beauty_salon,establishment,point_of_interest,store",sim,8,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=5888768433946343376,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJC6nyRFlLzJQRQ-E_v0IKzig,Natasha Dantas design de sobrancelhas,,+55 12 98218-9372,https://wa.me/5512982189372,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,4.8,4,"establishment,point_of_interest,store",sim,7,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=2940298888512266563,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJyyA5wJu1zZQRmlOyqqJ8ZTw,Claudete Estética,,+55 12 98866-9863,https://wa.me/5512988669863,https://claudeteestetica.framer.website/,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,11,"beauty_salon,establishment,hair_care,point_of_interest",sim,7,8,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=4352021653013812122,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJR39FTkizzZQRQGaevJ3OwKY,Letícia Fernanda Studio - Sobrancelhas e micropigmentação,https://www.instagram.com/invites/,+55 12 99140-0468,https://wa.me/5512991400468,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,28,"beauty_salon,establishment,point_of_interest",sim,8,13,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=12015830982694168128,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJcW58INBlJA0RmVfWzOJoG3s,"JR Beauty & Academy - Micropigmentação, Sobrancelhas e Pestanas",,+351 932 615 718,https://wa.me/351932615718,https://jrbeauty.net/,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,181,"beauty_salon,establishment,health,point_of_interest,spa,store",sim,8,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=8870799214344820633,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJXVjUUsozGQ0RMG1M4OLyS5c,Microblading Lisboa & Threading - Por Lene Silva Designer de Sobrancelhas,,+351 918 658 386,https://wa.me/351918658386,https://lenesilva.pt/,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,7,"beauty_salon,establishment,point_of_interest",sim,7,8,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=10902074379220053296,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJvanrQk75Ig0RIjGFMIXYfJ0,Sóbrancelhas Portugal - CoimbraShopping,,+351 961 641 600,https://wa.me/351961641600,https://www.sobrancelhas.com.br/,Portugal,Portugal,Alto de São João,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,77,"beauty_salon,establishment,point_of_interest,store",sim,8,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=11348183227623092514,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJt6AIbXgzGQ0RrQVsi00acI4,Sobrancelhas em Lisboa Aline Oliveira,,+351 935 335 481,https://wa.me/351935335481,https://www.instagram.com/reel/CmfN5SMOYw-/?igshid=YmMyMTA2M2Y=,Portugal,Portugal,,designer de sobrancelhas,nao,sim,sim,OPERATIONAL,5,78,"beauty_salon,establishment,point_of_interest",sim,8,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=10263732471131276717,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJgVox5fdkJA0RAdl2EFz8l7U,Studio Leia Liberato,https://www.instagram.com/studioleialiberato/,+351 916 530 629,https://wa.me/351916530629,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,4.9,254,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=13085204714691680513,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJrXUoSMdlJA0ReZ6KHZPf7OQ,Leticia Green Estética e sobrancelhas no Porto,https://www.instagram.com/greenestetica/,+351 931 403 541,https://wa.me/351931403541,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,63,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=16495805358100094585,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJgcBO2-1zIg0Ra0vlprEY-Nk,"Micropigmentação| Design de Sobrancelha, Leiria Renata Carolini Academy",https://www.instagram.com/renata.carolinii/,+351 938 460 525,https://wa.me/351938460525,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,5,84,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15706330851742927723,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJsT0XHGBzIg0RXS2BAafecjc,Look 4 You,,+351 910 557 391,https://wa.me/351910557391,,Portugal,Portugal,,designer de sobrancelhas,nao,nao,sim,OPERATIONAL,4.9,104,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=3995500628297198941,novo,2026-02-13T16:45:37+00:00,,
Maps,ChIJWYTwIPvJHg0RsncKk2MzTlU,Henna Della e Delle Portugal,,+351 969 466 278,https://wa.me/351969466278,,Portugal,Portugal,,sobrancelhas henna,nao,nao,sim,OPERATIONAL,5,1,"establishment,point_of_interest,store",sim,7,13,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=6146907044169021362,novo,2026-02-13T16:46:53+00:00,,
Maps,ChIJZ3n7fPBLzJQRMSbTMdjqL_c,Studio Garden Brows,,+55 12 99634-3610,https://wa.me/5512996343610,https://links.gardenbrows.com.br/,Portugal,Portugal,,brow designer,nao,sim,sim,OPERATIONAL,5,32,"establishment,point_of_interest",sim,8,6,Encontrado por: brow designer,https://maps.google.com/?cid=17811713265543358001,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJsyo_A_HFHg0RpjxZyfBNPcY,Sabrina Browboutique Microblading,,+351 912 314 865,https://wa.me/351912314865,https://www.browboutique.pt/,Portugal,Portugal,,brow designer,nao,sim,sim,OPERATIONAL,4.9,71,"establishment,point_of_interest",sim,8,6,Encontrado por: brow designer,https://maps.google.com/?cid=14284659289654639782,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJLa_oDIJLzJQREDi0T1giiKA,Fe Ribeiro Micro - Design de Sobrancelhas,https://www.instagram.com/feribeiromicro/,+55 12 98898-6327,https://wa.me/5512988986327,,Portugal,Portugal,,brow designer,nao,nao,sim,OPERATIONAL,5,32,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: brow designer,https://maps.google.com/?cid=11567533405590796304,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJQ_Qf92E1zJQRA0cBEjvCG5w,Karina Vieira Beauty Clinic,https://www.instagram.com/karinavieirabeautyclinic/,+55 12 98266-4176,https://wa.me/5512982664176,,Portugal,Portugal,,brow designer,nao,nao,sim,OPERATIONAL,5,2,"beauty_salon,establishment,point_of_interest",sim,7,13,Encontrado por: brow designer,https://maps.google.com/?cid=11248798053248878339,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJgzxlBwZLzJQR96bnyw5IggA,RAYNARA BIRAL BEAUTY,,+55 12 98800-7080,https://wa.me/5512988007080,,Portugal,Portugal,,brow designer,nao,nao,sim,OPERATIONAL,5,41,"beauty_salon,establishment,point_of_interest",sim,8,11,Encontrado por: brow designer,https://maps.google.com/?cid=36670975360083703,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJ4S0vd40zGQ0RBRgPJkjPIBw,"Nail, eyebrows and aesthetic",,+351 920 293 446,https://wa.me/351920293446,https://wa.me/c/351920293446,Portugal,Portugal,,brow designer,nao,sim,sim,OPERATIONAL,4.9,77,"beauty_salon,establishment,point_of_interest",sim,8,6,Encontrado por: brow designer,https://maps.google.com/?cid=2026847741099841541,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJD-EgDnlLzJQR4LB8vfxmED4,Bruna Faria Designer de sobrancelhas e Micropigmentadora,,+55 12 98271-5726,https://wa.me/5512982715726,,Portugal,Portugal,,brow designer,nao,nao,sim,OPERATIONAL,5,29,"establishment,point_of_interest,store",sim,8,13,Encontrado por: brow designer,https://maps.google.com/?cid=4472187665675759840,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJ0yoKdjZLzJQRFP42Ei54F30,Lash Lifting & Sobrancelhas Vitória Aramburo,,+55 12 98136-5678,https://wa.me/5512981365678,https://bio.site/vitoriaaramburo,Portugal,Portugal,,brow designer,nao,sim,sim,OPERATIONAL,5,28,"beauty_salon,establishment,point_of_interest",sim,8,8,Encontrado por: brow designer,https://maps.google.com/?cid=9013805318474759700,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJN9s1f9y1zZQRrsi7tz6kTzY,studio Hair Silvia Borges Salão,,+55 12 99182-8980,https://wa.me/5512991828980,,Portugal,Portugal,,brow designer,nao,nao,sim,OPERATIONAL,5,16,"beauty_salon,establishment,point_of_interest",sim,7,13,Encontrado por: brow designer,https://maps.google.com/?cid=3913527190485715118,novo,2026-02-13T16:46:57+00:00,,
Maps,ChIJq3LMNNU1zJQRpkX4Enr0s_w,Ildo Estética Capilar,,+55 12 99119-7298,https://wa.me/5512991197298,https://www.ildocapilar.com.br/,Portugal,Portugal,,micropigmentação,nao,sim,sim,OPERATIONAL,5,74,"beauty_salon,establishment,health,point_of_interest",sim,8,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=18209166523530495398,novo,2026-02-13T16:47:48+00:00,,
